fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
softmax,top70,4,20,6,3.297392,55.32,1.665565,20.424485,6.354693,39.016401
softmax,top70,4,20,7,3.918444,55.24,1.614849,20.113110,5.992180,39.280217
softmax,top70,4,20,8,2.889942,58.56,1.638149,20.119127,5.400149,39.275797
softmax,top70,4,20,9,2.384137,60.00,1.659619,20.121212,4.981268,39.486057
softmax,top70,4,20,10,2.109375,62.54,1.698103,20.148710,4.431808,39.662734
softmax,top70,4,20,11,1.686475,63.12,1.656954,19.741253,4.323111,39.768205
softmax,top70,4,20,12,1.784027,64.36,1.678731,20.223076,3.965040,39.969486
softmax,top70,4,20,13,2.099879,63.82,1.640211,20.789585,3.755532,40.156257
softmax,top70,4,20,14,1.834724,63.68,1.677652,21.509199,3.584540,40.363420
softmax,top70,4,20,15,1.825813,63.70,1.703882,21.753394,3.428913,40.608291
softmax,top70,4,20,16,1.822885,64.40,1.715788,21.531291,3.035146,40.079526
softmax,top70,4,20,17,1.479110,66.06,1.760917,22.162930,2.786877,40.697575
softmax,top70,4,20,18,1.111881,66.24,1.719511,21.918960,2.742117,40.674918
softmax,top70,4,20,19,1.043520,65.72,1.734830,21.131073,2.706755,40.315621
softmax,top70,4,20,20,0.908731,67.50,1.732716,20.827244,2.632392,39.910797
softmax,top70,4,20,21,0.762178,67.66,1.754455,20.868210,2.524776,40.148099
softmax,top70,4,20,22,0.812493,68.54,1.772106,20.622058,2.428465,39.988890
softmax,top70,4,20,23,0.802999,68.72,1.769719,20.572197,2.365965,39.884957
softmax,top70,4,20,24,0.707079,69.68,1.773158,20.443154,2.381767,39.918763
softmax,top70,4,20,25,0.690100,70.40,1.777439,20.448324,2.385903,40.003551
softmax,top70,8,40,1,11.461413,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top70,8,40,2,11.491136,52.32,1.621251,18.931056,9.435216,36.154766
softmax,top70,8,40,3,11.270540,53.10,1.661522,19.882748,8.428684,36.090299
softmax,top70,8,40,4,9.636737,55.40,1.687765,20.769746,7.265263,35.800868
softmax,top70,8,40,5,8.891286,57.70,1.693615,21.712376,6.558037,35.243407
softmax,top70,8,40,6,7.681747,59.20,1.681608,22.136729,5.795112,35.810628
softmax,top70,8,40,7,6.787905,61.82,1.653086,22.510394,5.292375,36.176237
softmax,top70,8,40,8,6.697539,63.42,1.718363,22.756493,4.810370,36.363901
softmax,top70,8,40,9,6.213378,66.44,1.643484,23.013891,4.258475,37.132831
softmax,top70,8,40,10,5.225411,68.38,1.720065,22.681133,3.750786,38.782023
softmax,top70,8,40,11,4.546235,68.20,1.702155,23.031871,3.309199,39.734905
softmax,top70,8,40,12,4.584736,69.50,1.736278,22.269594,3.198953,40.410127
softmax,top70,8,40,13,3.897255,70.32,1.749544,21.851559,3.070072,40.669616
softmax,top70,8,40,14,3.188262,72.02,1.835679,22.063477,2.954636,40.276684
softmax,top70,8,40,15,2.977915,73.72,1.817899,22.202118,2.818363,40.077875
softmax,top70,8,40,16,2.665534,73.92,1.786900,21.841514,2.657079,39.566955
softmax,top70,8,40,17,2.521422,74.10,1.769984,21.922250,2.531292,40.142879
softmax,top70,8,40,18,2.421082,74.72,1.731463,21.756899,2.372917,39.969655
softmax,top70,8,40,19,2.283768,76.04,1.733641,21.691804,2.289245,39.776222
softmax,top70,8,40,20,2.262680,76.94,1.791222,21.911638,2.097919,39.822239
softmax,top70,8,40,21,1.857625,77.26,1.799323,22.028327,2.167558,39.921620
softmax,top70,8,40,22,1.717905,77.84,1.759712,22.080143,2.200597,39.834564
softmax,top70,8,40,23,1.727510,77.98,1.755513,21.676858,2.145677,39.486183
softmax,top70,8,40,24,1.756948,77.48,1.751440,21.819517,2.178609,39.316737
softmax,top70,8,40,25,1.619111,77.00,1.780077,21.799884,2.138829,39.317696
softmax,top70,8,40,26,1.656241,77.54,1.782218,21.515385,2.138950,39.479095
softmax,top70,8,40,27,1.560330,78.38,1.801664,21.379156,2.054384,39.610063
softmax,top70,8,40,28,1.475828,78.10,1.788927,21.424678,1.996231,39.579436
softmax,top70,8,40,29,1.536575,78.66,1.776731,21.151471,1.951025,39.246129
softmax,top70,8,40,30,1.391194,78.66,1.813267,20.767934,1.883659,39.140155
softmax,top70,8,40,31,1.340729,79.40,1.825589,20.645405,1.860712,38.932230
softmax,top70,8,40,32,1.547886,79.06,1.841253,20.635954,1.887063,38.911961
softmax,top70,8,40,33,1.367259,78.96,1.881645,20.577068,1.868606,38.864551
softmax,top70,8,40,34,1.498292,77.94,1.878198,19.889150,1.834358,38.977900
softmax,top70,8,40,35,1.465858,78.12,1.892314,19.762395,1.863690,39.024962
softmax,top70,8,40,36,1.364019,77.98,1.914090,19.783948,1.865802,39.093419
softmax,top70,8,40,37,1.334434,77.70,1.912219,19.375679,1.896402,39.055238
softmax,top70,8,40,38,1.381431,77.90,1.937352,19.052103,1.916063,38.972926
softmax,top70,12,60,1,17.037524,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top70,12,60,2,16.603800,53.42,1.672160,18.490144,9.513169,36.513508
softmax,top70,12,60,3,16.236706,53.72,1.659058,20.427893,8.388515,37.084866
softmax,top70,12,60,4,14.791172,56.38,1.680153,20.237299,7.406654,37.502561
softmax,top70,12,60,5,14.522789,57.64,1.673715,21.253518,7.049336,37.666883
softmax,top70,12,60,6,13.647886,57.20,1.661454,21.073462,6.388319,36.847594
softmax,top70,12,60,7,12.561033,61.24,1.638346,22.285619,5.841367,36.672185
softmax,top70,12,60,8,12.108797,61.42,1.600383,23.757720,5.589417,37.154273
softmax,top70,12,60,9,10.487956,65.84,1.566769,24.090158,4.600271,36.938580
softmax,top70,12,60,10,10.100535,66.32,1.518038,24.411867,4.312527,36.273885
softmax,top70,12,60,11,8.445426,70.98,1.481374,25.125764,3.826581,35.313340
softmax,top70,12,60,12,7.921546,72.06,1.486974,24.445820,3.768738,35.344989
softmax,top70,12,60,13,7.811636,72.32,1.504695,24.416116,3.522732,35.332716
softmax,top70,12,60,14,8.459133,72.78,1.464961,24.350518,3.316488,35.606451
softmax,top70,12,60,15,7.733727,73.98,1.446257,24.279274,3.166876,35.538147
softmax,top70,12,60,16,7.463696,74.52,1.442256,24.174955,3.119944,35.422405
softmax,top70,12,60,17,7.295566,74.70,1.437151,24.482621,3.120468,35.441161
softmax,top70,12,60,18,7.348410,74.38,1.440036,24.414466,3.157141,35.443008
softmax,top70,12,60,19,7.157119,74.82,1.444980,24.766003,3.182126,35.483050
softmax,top70,12,60,20,7.135433,75.02,1.445847,24.674769,3.165441,35.396386
softmax,top70,12,60,21,7.253993,75.02,1.445416,24.704027,3.188246,35.427428
softmax,top70,12,60,22,7.066469,74.64,1.434792,24.762456,3.245955,35.500040
softmax,top70,12,60,23,6.991970,75.66,1.448039,25.321875,3.148290,35.835424
softmax,top70,12,60,24,6.965236,75.28,1.446614,25.264123,3.176697,35.968895
softmax,top70,12,60,25,6.957104,75.42,1.462178,25.284419,3.148701,35.968658
softmax,top70,12,60,26,7.078293,75.38,1.458233,25.326058,3.154478,35.903465
softmax,top70,12,60,27,6.963306,75.66,1.476186,25.230143,3.209585,35.900508
softmax,top70,12,60,28,6.868328,75.12,1.459465,25.038729,3.169876,35.673968
softmax,top70,12,60,29,6.860476,75.26,1.457240,24.831700,3.204487,35.519051
softmax,top70,12,60,30,6.838662,75.22,1.452156,24.821385,3.165500,35.526925
softmax,top70,12,60,31,6.883483,75.26,1.441544,24.826398,3.206208,35.682434
softmax,top70,12,60,32,6.868848,75.32,1.443124,24.801934,3.124561,35.606892
softmax,top70,12,60,33,6.968903,75.48,1.444840,24.703595,3.140210,35.611415
softmax,top70,12,60,34,6.918782,74.96,1.441505,24.889492,3.148099,35.706142
softmax,top70,12,60,35,6.822819,75.46,1.436398,24.934114,3.140961,35.577352
softmax,top70,12,60,36,6.756479,76.04,1.428689,24.909960,3.140192,35.682083
softmax,top70,12,60,37,6.731656,76.36,1.431628,24.852001,3.119237,35.522672
softmax,top90,1,5,1,1.524204,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top90,1,5,2,1.369130,51.14,1.591377,19.813721,9.766546,36.272800
softmax,top90,1,5,3,0.993832,52.00,1.697010,20.091779,8.381935,36.944846
softmax,top90,1,5,4,0.972670,54.32,1.786169,21.107441,7.457831,36.876822
softmax,top90,1,5,5,0.640421,56.10,1.773144,21.251868,6.833532,37.002945
softmax,top90,1,5,6,0.494302,59.92,1.770450,21.064941,6.012708,38.254538
softmax,top90,1,5,7,0.589094,59.06,1.783233,20.468170,5.608698,38.377525
softmax,top90,1,5,8,0.350428,59.64,1.764681,20.844992,5.089501,38.622088
softmax,top90,1,5,9,0.266211,58.36,1.746690,21.301414,4.529168,39.221362
softmax,top90,1,5,10,0.088257,61.22,1.707763,21.966742,4.266319,39.564408
softmax,top90,1,5,11,0.114617,62.34,1.729596,22.373268,3.835308,39.837085
softmax,top90,1,5,12,0.124756,61.90,1.697379,22.697555,3.807621,39.934519
softmax,top90,2,10,1,2.829829,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top90,2,10,2,2.319164,50.96,1.571750,18.104290,9.755290,36.236572
softmax,top90,2,10,3,2.195125,50.74,1.586597,18.111179,8.568651,36.538552
softmax,top90,2,10,4,1.863991,52.90,1.601243,19.029762,7.852736,37.270158
softmax,top90,2,10,5,1.329101,52.00,1.622655,19.484657,7.096726,38.070373
softmax,top90,2,10,6,1.403965,54.18,1.645603,19.391642,6.376697,38.825964
softmax,top90,2,10,7,0.971144,55.06,1.745086,20.416124,6.054545,38.833008
softmax,top90,2,10,8,0.988440,57.00,1.714295,20.713491,5.662519,38.729562
softmax,top90,2,10,9,0.675690,56.30,1.682309,20.205462,5.208302,39.330802
softmax,top90,2,10,10,0.597915,57.78,1.714601,20.524044,4.804922,39.678316
softmax,top90,2,10,11,0.445726,56.80,1.682564,20.555833,4.395363,40.077807
softmax,top90,2,10,12,0.155977,59.12,1.592825,20.049478,4.389647,40.205178
softmax,top90,2,10,13,0.157428,60.02,1.592489,20.259434,3.845942,41.002232
softmax,top90,2,10,14,0.045226,62.02,1.630480,20.126437,3.677112,41.272820
softmax,top90,2,10,15,0.065878,60.94,1.612810,20.431914,3.615542,41.443742
softmax,top90,2,10,16,0.061626,60.98,1.619157,20.604598,3.529053,41.562756
softmax,top90,2,10,17,0.029066,61.60,1.613710,20.498321,3.450807,41.558945
softmax,top90,2,10,18,0.033898,61.28,1.630449,20.527489,3.407216,41.692050
softmax,top90,4,20,1,5.674805,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top90,4,20,2,5.486636,50.58,1.571485,19.144612,9.476765,36.226316
softmax,top90,4,20,3,5.395834,50.74,1.679158,19.960430,8.077286,36.658715
softmax,top90,4,20,4,4.614637,52.92,1.578036,19.913848,7.350774,36.530496
softmax,top90,4,20,5,4.089558,55.42,1.607573,20.322423,6.701654,36.502501
softmax,top90,4,20,6,3.105372,56.38,1.620008,20.431965,6.157217,36.603591
softmax,top90,4,20,7,3.141521,58.96,1.689094,19.769578,5.498517,37.212372
softmax,top90,4,20,8,2.839873,59.30,1.715389,20.197279,5.268424,37.448881
softmax,top90,4,20,9,2.992198,60.06,1.827764,20.002793,4.673851,38.405748
softmax,top90,4,20,10,2.059146,62.58,1.967059,19.370033,4.168373,38.779384
softmax,top90,4,20,11,2.165446,60.20,2.059818,18.429309,3.740621,39.164696
softmax,top90,4,20,12,1.764209,62.64,2.092542,18.333951,3.275426,39.148605
softmax,top90,4,20,13,1.389976,64.66,2.118824,18.603087,3.048854,39.620461
softmax,top90,4,20,14,1.347115,64.86,2.094742,18.944087,2.819203,39.748623
softmax,top90,4,20,15,1.175554,65.36,2.154009,18.963792,2.588437,39.726852
softmax,top90,4,20,16,0.975753,66.70,2.203480,19.180236,2.376171,39.958801
softmax,top90,4,20,17,0.755103,68.58,2.201987,19.558329,2.320763,40.016533
softmax,top90,4,20,18,0.720207,67.80,2.182315,19.838581,2.235379,40.141640
softmax,top90,4,20,19,0.538819,68.14,2.183502,19.916681,2.297108,40.169400
softmax,top90,4,20,20,0.595270,68.30,2.168143,20.163606,2.249515,40.312759
softmax,top90,4,20,21,0.462025,68.42,2.159276,20.008161,2.243325,40.142547
softmax,top90,4,20,22,0.549868,68.86,2.153640,20.194370,2.262629,40.059132
softmax,top90,4,20,23,0.420234,67.52,2.145574,20.098862,2.314702,39.911638
softmax,top90,4,20,24,0.440820,68.44,2.194400,20.066967,2.162980,39.925377
softmax,top90,4,20,25,0.555798,68.06,2.211109,20.406440,2.174622,39.996032
softmax,top90,4,20,26,0.516449,68.54,2.212800,20.560611,2.164534,39.994744
softmax,top90,4,20,27,0.520655,68.72,2.212448,20.618961,2.080737,40.007786
softmax,top90,4,20,28,0.519221,69.24,2.221602,20.771465,2.087052,40.014391
softmax,top90,4,20,29,0.509215,69.72,2.219193,20.774888,2.061543,39.960869
softmax,top90,8,40,1,11.461413,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top90,8,40,2,10.589869,51.90,1.627532,18.495811,9.040646,35.832450
softmax,top90,8,40,3,10.628008,51.86,1.651206,19.004894,7.796588,36.209555
softmax,top90,8,40,4,8.796642,54.92,1.690519,19.529065,6.939761,37.112874
softmax,top90,8,40,5,8.648041,55.84,1.692804,19.857979,6.197135,37.844811
softmax,top90,8,40,6,7.941717,58.80,1.674125,21.092837,5.621168,38.937723
softmax,top90,8,40,7,8.662566,58.84,1.695501,20.557797,5.341775,39.131461
softmax,top90,8,40,8,7.396232,61.88,1.622437,20.856963,4.698635,39.825378
softmax,top90,8,40,9,6.480934,62.82,1.611966,20.784509,4.281256,39.573123
softmax,top90,8,40,10,6.386772,64.00,1.681455,20.787507,3.928765,40.592860
softmax,top90,8,40,11,6.684357,65.30,1.700631,21.010295,3.439010,40.314919
softmax,top90,8,40,12,6.544170,65.02,1.739281,21.417790,3.413471,40.345910
softmax,top90,8,40,13,5.993552,67.14,1.793023,21.316951,3.147981,40.766220
softmax,top90,8,40,14,4.957087,71.14,1.758794,22.297637,2.930505,40.432456
softmax,top90,8,40,15,4.606018,72.64,1.747831,22.120705,2.778700,40.665097
softmax,top90,8,40,16,4.365940,74.80,1.742800,22.989693,2.695827,40.448981
softmax,top90,8,40,17,4.551685,75.58,1.720011,23.489856,2.675608,40.636952
softmax,top90,8,40,18,3.904852,76.62,1.655286,24.065916,2.340480,41.185052
softmax,top90,8,40,19,3.676754,78.22,1.725964,23.859890,2.206155,41.218400
softmax,top90,8,40,20,3.827351,80.24,1.742776,23.085437,1.987874,41.401247
softmax,top90,8,40,21,2.883743,81.72,1.721766,23.248813,2.006322,41.543706
softmax,top90,8,40,22,2.176360,82.70,1.670192,22.922354,1.932431,41.507514
softmax,top90,8,40,23,2.268394,82.68,1.650588,23.611775,1.892043,41.806364
softmax,top90,8,40,24,2.022482,83.64,1.628392,23.206427,1.817641,42.095355
softmax,top90,8,40,25,1.990952,84.04,1.641583,23.336895,1.812154,42.043860
softmax,top90,8,40,26,1.826619,84.52,1.656937,23.190173,1.668344,42.064214
softmax,top90,8,40,27,1.635899,83.94,1.654577,23.027861,1.632385,42.155322
softmax,top90,8,40,28,1.593191,83.84,1.656875,23.040602,1.642133,42.196183
softmax,top90,8,40,29,1.602378,83.72,1.656876,23.144340,1.621303,42.144781
softmax,top90,12,60,1,17.037524,51.34,1.510391,18.699708,11.663199,36.743727
softmax,top90,12,60,2,16.796239,51.74,1.634428,19.051510,9.656857,36.960029
softmax,top90,12,60,3,15.713779,55.22,1.674254,18.939176,8.067695,37.431482
softmax,top90,12,60,4,14.630556,56.02,1.789382,19.030206,7.328688,37.986377
softmax,top90,12,60,5,14.801871,57.56,1.865053,19.490981,6.542603,37.954239
softmax,top90,12,60,6,14.161815,58.56,1.879991,19.499125,6.170979,38.249402
softmax,top90,12,60,7,14.082399,60.54,1.922344,19.508679,5.386255,38.451116
softmax,top90,12,60,8,13.527247,63.12,1.922563,19.544138,5.047856,38.422836
softmax,top90,12,60,9,12.288876,66.34,1.890817,20.089059,4.586356,39.136864
softmax,top90,12,60,10,11.130953,69.04,1.931883,20.630863,4.147812,39.444138
softmax,top90,12,60,11,10.807382,70.44,1.946100,20.924026,3.782900,39.004825
softmax,top90,12,60,12,9.833573,73.68,1.954058,21.554765,3.398700,38.422470
softmax,top90,12,60,13,9.148449,77.46,1.971280,21.367035,3.107710,39.350515
softmax,top90,12,60,14,8.149796,80.62,1.863457,21.468772,2.734131,39.445882
softmax,top90,12,60,15,8.805515,79.80,1.880482,21.172985,2.754790,40.463297
softmax,top90,12,60,16,7.824907,80.74,1.844285,21.036461,2.673098,40.272831
softmax,top90,12,60,17,8.035190,80.20,1.846155,21.001437,2.557001,40.178189
softmax,top90,12,60,18,7.812563,81.12,1.839312,21.051692,2.454870,40.300666
softmax,top90,12,60,19,7.768055,81.54,1.855437,20.980492,2.464317,40.299105
softmax,top90,12,60,20,7.390563,81.82,1.845941,21.043829,2.482408,40.489255
softmax,top90,12,60,21,7.603660,81.82,1.842167,20.994152,2.450490,40.476413
softmax,top90,12,60,22,7.472665,81.64,1.818132,21.056537,2.446515,40.502605
softmax,top90,12,60,23,7.486333,81.46,1.802710,21.019919,2.487593,40.459191
softmax,top90,12,60,24,7.454063,81.60,1.804509,20.948550,2.516218,40.429563
regret,top10,1,5,1,1.250548,51.34,1.510391,18.699708,11.663199,36.743727
regret,top10,2,10,1,2.294105,51.34,1.510391,18.699708,11.663199,36.743727
regret,top10,4,20,1,4.591562,51.34,1.510391,18.699708,11.663199,36.743727
regret,top10,4,20,2,4.866736,49.66,1.549567,18.758821,10.310410,36.660122
regret,top10,4,20,3,4.328286,50.90,1.582406,18.904627,10.170268,37.083786
regret,top10,4,20,4,4.650396,50.22,1.594045,18.650473,9.984116,36.939030
regret,top10,4,20,5,4.187759,50.04,1.584639,18.810696,9.885654,37.074288
regret,top10,8,40,1,9.330114,51.34,1.510391,18.699708,11.663199,36.743727
regret,top10,8,40,2,8.649312,50.70,1.615228,18.495398,9.582376,37.063016
regret,top10,8,40,3,7.726238,53.74,1.697909,19.932231,8.145897,38.579279
regret,top10,8,40,4,6.344896,54.52,1.752362,19.465743,7.137987,38.949192
regret,top10,8,40,5,5.005405,55.52,1.751378,19.491309,6.470776,38.847568
regret,top10,8,40,6,4.492083,57.36,1.835160,19.606302,6.124536,39.025323
regret,top10,8,40,7,4.365657,58.30,1.851038,19.654821,6.054288,39.086671
regret,top10,8,40,8,4.097078,58.90,1.829209,19.714239,5.987347,39.340796
regret,top10,8,40,9,3.820225,58.98,1.838167,19.893631,5.910183,39.274199
regret,top10,8,40,10,3.862549,59.28,1.820322,19.742128,5.852860,39.075078
regret,top10,12,60,1,13.836658,51.34,1.510391,18.699708,11.663199,36.743727
regret,top10,12,60,2,13.258444,53.26,1.666939,18.735171,9.491117,36.442081
regret,top10,12,60,3,12.619793,52.42,1.764365,18.857111,8.258718,37.419766
regret,top10,12,60,4,10.148493,56.78,1.865197,19.382653,7.506727,37.380247
regret,top10,12,60,5,8.406871,58.84,1.854523,20.042617,6.972386,38.077998
regret,top10,12,60,6,9.226199,58.82,1.891440,20.355622,6.675135,38.067759
regret,top10,12,60,7,7.668090,61.60,1.936207,21.270490,6.007616,38.024630
regret,top10,12,60,8,7.870607,61.56,1.932076,21.368813,5.955617,38.595946
regret,top10,12,60,9,5.911118,63.72,1.972709,21.203024,5.325710,38.927095
regret,top10,12,60,10,5.631532,65.30,1.966619,20.470952,5.132392,39.022875
regret,top10,12,60,11,5.696245,66.50,1.983077,20.706096,4.825028,39.386903
regret,top10,12,60,12,4.370968,69.62,1.951641,21.099610,4.601893,39.617598
regret,top10,12,60,13,4.125090,69.48,1.950759,21.206777,4.544287,39.670358
regret,top10,12,60,14,3.705167,70.12,1.944466,21.331199,4.463736,39.708095
regret,top10,12,60,15,3.558288,69.54,1.950931,21.289311,4.436133,39.631633
regret,top10,12,60,16,3.661737,70.38,1.951400,21.567493,4.334714,39.665154
regret,top10,12,60,17,3.824482,70.10,1.948903,21.568326,4.245534,39.832725
regret,top10,12,60,18,3.493598,70.00,1.952625,21.499533,4.235227,39.806212
regret,top30,1,5,1,1.250548,51.34,1.510391,18.699708,11.663199,36.743727
regret,top30,2,10,1,2.294105,51.34,1.510391,18.699708,11.663199,36.743727
regret,top30,2,10,2,1.894358,50.98,1.508776,19.253575,10.975642,36.847000
regret,top30,2,10,3,1.745296,51.54,1.516385,19.395989,10.733575,36.912882
regret,top30,4,20,1,4.591562,51.34,1.510391,18.699708,11.663199,36.743727
regret,top30,4,20,2,4.777970,49.02,1.562495,18.504170,9.443238,36.295263
regret,top30,4,20,3,4.057952,51.30,1.661966,19.115968,8.093707,36.723088
regret,top30,4,20,4,3.228089,52.82,1.684777,18.684113,7.201709,36.654104
regret,top30,4,20,5,2.747048,54.62,1.748096,17.935038,6.507133,35.890205
regret,top30,4,20,6,2.963053,55.16,1.706561,19.172231,5.980875,36.995295
regret,top30,4,20,7,2.089265,56.18,1.662168,19.323085,5.583516,36.395607
regret,top30,4,20,8,1.885791,57.26,1.728571,20.049215,5.061499,37.047007
regret,top30,4,20,9,2.104754,58.58,1.716475,20.148492,4.725261,36.901287
regret,top30,4,20,10,1.689501,59.34,1.700156,20.834338,4.721520,36.870004
regret,top30,8,40,1,9.330114,51.34,1.510391,18.699708,11.663199,36.743727
regret,top30,8,40,2,8.958459,51.60,1.621935,18.571379,9.550415,37.040424
regret,top30,8,40,3,8.803636,52.32,1.613096,19.986936,8.156204,37.840578
regret,top30,8,40,4,7.252754,54.50,1.734040,20.007387,7.449732,37.566101
regret,top30,8,40,5,6.555941,57.56,1.755092,18.766384,6.592975,38.726630
regret,top30,8,40,6,5.059519,58.80,1.838773,18.856657,5.872557,38.419938
regret,top30,8,40,7,5.181699,61.02,1.878224,18.486014,5.400106,39.731952
regret,top30,8,40,8,3.002967,64.28,1.881905,18.383700,4.920642,39.146054
regret,top30,8,40,9,2.358754,67.42,1.930190,18.301728,4.243755,39.658799
regret,top30,8,40,10,1.860036,69.48,1.951992,18.388686,3.783340,40.216707
regret,top30,8,40,11,1.985372,71.78,1.950610,18.688245,3.618288,40.084076
regret,top30,8,40,12,1.693724,73.02,1.974443,18.651504,3.377548,39.903991
regret,top30,12,60,1,13.836658,51.34,1.510391,18.699708,11.663199,36.743727
regret,top30,12,60,2,14.064251,51.10,1.643303,18.727042,9.359412,36.440765
regret,top30,12,60,3,12.395692,53.08,1.646013,19.083268,8.506673,37.714716
regret,top30,12,60,4,10.769880,55.06,1.644734,18.984650,7.726212,37.495945
regret,top30,12,60,5,9.185055,57.02,1.626520,18.760600,6.951601,36.694075
regret,top30,12,60,6,10.620560,56.40,1.639680,19.342479,6.149972,36.962136
regret,top30,12,60,7,8.552676,58.26,1.593682,19.001003,5.547026,36.974175
regret,top30,12,60,8,8.114519,60.98,1.643826,18.888208,5.369109,37.704656
regret,top30,12,60,9,6.491278,63.80,1.658781,18.955260,4.599256,37.877965
regret,top30,12,60,10,4.419712,68.30,1.673899,19.828793,3.992625,37.718548
regret,top30,12,60,11,4.714897,72.32,1.678941,20.328161,3.629262,38.061325
regret,top30,12,60,12,3.945790,75.40,1.707946,20.739345,3.179830,37.634570
regret,top30,12,60,13,3.170403,77.02,1.772714,21.235559,2.934665,37.335012
regret,top30,12,60,14,2.299753,77.44,1.801368,21.709749,2.884427,37.000085
regret,top30,12,60,15,2.520576,77.90,1.791658,21.711478,2.842247,36.801906
regret,top30,12,60,16,2.742406,77.62,1.792658,21.633292,2.789889,37.271892
regret,top30,12,60,17,2.245238,78.44,1.789778,21.459187,2.738890,37.486015
regret,top30,12,60,18,2.544111,79.20,1.802267,21.270725,2.705421,37.149418
regret,top30,12,60,19,2.304998,79.18,1.771053,21.230247,2.762745,37.211152
regret,top30,12,60,20,1.968736,78.70,1.769912,21.231219,2.771077,37.147234
regret,top30,12,60,21,2.162923,80.02,1.762008,20.891737,2.703012,37.404556
regret,top30,12,60,22,2.239453,80.40,1.755721,20.983865,2.698858,37.443306
regret,top70,1,5,1,1.250548,51.34,1.510391,18.699708,11.663199,36.743727
regret,top70,1,5,2,0.947815,51.18,1.650239,18.691199,9.505307,36.870076
regret,top70,1,5,3,0.456254,54.00,1.738965,18.624240,8.692810,37.170610
regret,top70,1,5,4,0.456007,53.78,1.730330,18.449929,8.377882,37.799629
regret,top70,2,10,1,2.294105,51.34,1.510391,18.699708,11.663199,36.743727
regret,top70,2,10,2,2.088797,49.94,1.607079,19.252626,9.946831,37.308428
regret,top70,2,10,3,1.750714,51.54,1.632880,18.700773,8.675026,37.832357
regret,top70,2,10,4,1.399770,51.86,1.680076,19.354352,7.507464,37.761836
regret,top70,2,10,5,1.227371,52.56,1.720576,19.340804,6.766672,38.986352
regret,top70,2,10,6,0.927360,55.62,1.638265,20.523230,6.122020,39.048471
regret,top70,2,10,7,0.726450,55.94,1.633177,20.970900,5.730133,39.212571
regret,top70,2,10,8,0.765983,56.82,1.616784,21.199790,5.631323,39.737906
regret,top70,2,10,9,0.812999,57.60,1.651762,21.864435,5.357764,39.473914
regret,top70,2,10,10,0.736993,58.64,1.683893,22.342935,5.236695,39.406385
regret,top70,2,10,11,0.691138,59.42,1.693426,22.498726,5.218522,38.898394
regret,top70,4,20,1,4.591562,51.34,1.510391,18.699708,11.663199,36.743727
regret,top70,4,20,2,4.677114,48.86,1.568281,19.061907,9.356438,36.710939
regret,top70,4,20,3,4.100140,50.36,1.671386,19.598064,7.873546,37.290749
regret,top70,4,20,4,3.158623,52.72,1.708883,19.876446,6.908279,37.569965
regret,top70,4,20,5,2.288886,53.84,1.827981,19.588241,5.706668,38.474827
regret,top70,4,20,6,1.954671,54.76,1.936727,19.489310,4.952009,38.838232
regret,top70,4,20,7,1.565126,59.10,1.922592,20.675381,4.513969,39.221950
regret,top70,4,20,8,0.760144,62.16,2.002449,20.590191,3.924273,39.659297
regret,top70,4,20,9,0.543087,64.18,2.020339,21.108556,3.666315,39.804177
regret,top70,4,20,10,0.668440,64.72,2.059968,21.030822,3.532872,39.583247
regret,top70,4,20,11,0.356555,66.58,2.054414,21.273733,3.479851,39.479541
regret,top70,4,20,12,0.340003,66.68,2.034412,20.694077,3.467011,39.873346
regret,top70,4,20,13,0.312878,67.00,2.033710,20.062566,3.392667,40.230010
regret,top70,8,40,1,9.330114,51.34,1.510391,18.699708,11.663199,36.743727
regret,top70,8,40,2,8.573242,50.50,1.595839,18.972854,9.537970,36.874527
regret,top70,8,40,3,7.513237,53.26,1.601961,19.319392,8.086492,37.075470
regret,top70,8,40,4,6.870456,53.36,1.667544,20.464350,7.168729,37.918256
regret,top70,8,40,5,6.165920,55.96,1.637354,20.494901,6.463341,36.792148
regret,top70,8,40,6,6.175068,56.50,1.635153,20.520078,5.752985,37.123489
regret,top70,8,40,7,6.033208,59.24,1.658079,20.797139,5.134201,36.924761
regret,top70,8,40,8,4.480015,64.14,1.732630,20.166864,4.467476,36.431822
regret,top70,8,40,9,3.065969,66.92,1.690327,20.845102,3.992613,35.912529
regret,top70,8,40,10,2.817393,70.88,1.722998,19.470926,3.552644,35.311687
regret,top70,8,40,11,1.978980,76.22,1.771938,18.252578,3.061617,34.729434
regret,top70,8,40,12,2.002931,78.72,1.757194,17.314625,2.614190,34.705373
regret,top70,8,40,13,1.519044,80.74,1.751443,18.301279,2.460727,34.853365
regret,top70,8,40,14,0.810969,83.02,1.752205,18.297923,2.006043,34.813070
regret,top70,8,40,15,0.701346,84.34,1.773869,18.475685,1.937267,34.265765
regret,top70,12,60,1,13.836658,51.34,1.510391,18.699708,11.663199,36.743727
